Permanent Tournament #,Event Name,Course Name,Player Name,Avg Drive Distance,Fairway Hit Percentage
3,Waste Management Phoenix Open,TPC Scottsdale,C.T. Pan,289.04,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,Cameron Smith,302.43,55.36
3,Waste Management Phoenix Open,TPC Scottsdale,Cameron Tringale,287.36,46.43
3,Waste Management Phoenix Open,TPC Scottsdale,Camilo Villegas,293.88,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Carl Pettersson,282.89,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Chad Campbell,282.61,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Chad Collins,290.93,46.43
3,Waste Management Phoenix Open,TPC Scottsdale,Charley Hoffman,309.46,44.64
3,Waste Management Phoenix Open,TPC Scottsdale,Charlie Beljan,311.75,50
3,Waste Management Phoenix Open,TPC Scottsdale,Chez Reavie,292.5,75
3,Waste Management Phoenix Open,TPC Scottsdale,Chris Kirk,293.54,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Cody Gribble,304.29,46.43
3,Waste Management Phoenix Open,TPC Scottsdale,Craig Hocknull,282.86,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Daniel Berger,302.25,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Daniel Summerhays,301.88,66.07
3,Waste Management Phoenix Open,TPC Scottsdale,Danny Lee,305.5,50
3,Waste Management Phoenix Open,TPC Scottsdale,David Hearn,292.18,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Emiliano Grillo,300.41,71.43
3,Waste Management Phoenix Open,TPC Scottsdale,Fabián Gómez,293.21,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Gary Woodland,314.25,35.71
3,Waste Management Phoenix Open,TPC Scottsdale,Geoff Ogilvy,298.89,58.93
3,Waste Management Phoenix Open,TPC Scottsdale,Graham DeLaet,309.93,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Grayson Murray,321.38,58.93
3,Waste Management Phoenix Open,TPC Scottsdale,Greg Chalmers,290.75,28.57
3,Waste Management Phoenix Open,TPC Scottsdale,Harold Varner III,311.23,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Harris English,304.46,48.21
3,Waste Management Phoenix Open,TPC Scottsdale,Hideki Matsuyama,311.63,66.07
3,Waste Management Phoenix Open,TPC Scottsdale,Hunter Mahan,307.82,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,J.B. Holmes,320.7,50
3,Waste Management Phoenix Open,TPC Scottsdale,J.J. Henry,299.2,51.79
3,Waste Management Phoenix Open,TPC Scottsdale,J.J. Spaun,306.71,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,James Hahn,296.57,50
3,Waste Management Phoenix Open,TPC Scottsdale,Jamie Lovemark,309.82,51.79
3,Waste Management Phoenix Open,TPC Scottsdale,Jason Bohn,287.55,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,Jason Kokrak,316.75,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Jim Herman,297.93,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Jim Knous,297.04,67.86
3,Waste Management Phoenix Open,TPC Scottsdale,John Huh,289.84,71.43
3,Waste Management Phoenix Open,TPC Scottsdale,John Peterson,303.32,66.07
3,Waste Management Phoenix Open,TPC Scottsdale,Jon Curran,283.88,55.36
3,Waste Management Phoenix Open,TPC Scottsdale,Jon Rahm,317.86,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,Jonas Blixt,301.82,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Jordan Spieth,303.25,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Justin Thomas,312.5,50
3,Waste Management Phoenix Open,TPC Scottsdale,K.J. Choi,282.07,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Keegan Bradley,303.82,71.43
3,Waste Management Phoenix Open,TPC Scottsdale,Ken Duke,293.77,66.07
3,Waste Management Phoenix Open,TPC Scottsdale,Kevin Chappell,315.52,58.93
3,Waste Management Phoenix Open,TPC Scottsdale,Kevin Na,298.57,50
3,Waste Management Phoenix Open,TPC Scottsdale,Kevin Streelman,303.89,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Kyle Reifers,290.64,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Kyle Stanley,302.36,71.43
3,Waste Management Phoenix Open,TPC Scottsdale,Louis Oosthuizen,306.54,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,Lucas Glover,302,55.36
3,Waste Management Phoenix Open,TPC Scottsdale,Luke Donald,284.93,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Luke List,317.89,46.43
3,Waste Management Phoenix Open,TPC Scottsdale,Mackenzie Hughes,300.96,35.71
3,Waste Management Phoenix Open,TPC Scottsdale,Marc Leishman,311.8,50
3,Waste Management Phoenix Open,TPC Scottsdale,Mark Hubbard,295.13,55.36
3,Waste Management Phoenix Open,TPC Scottsdale,Mark Wilson,287.07,42.86
3,Waste Management Phoenix Open,TPC Scottsdale,Martin Laird,298.68,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Matt Every,307.39,35.71
3,Waste Management Phoenix Open,TPC Scottsdale,Matt Jones,305.3,66.07
3,Waste Management Phoenix Open,TPC Scottsdale,Matt Kuchar,300.73,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Michael Kim,301.96,58.93
3,Waste Management Phoenix Open,TPC Scottsdale,Michael Schoolcraft,297.14,25
3,Waste Management Phoenix Open,TPC Scottsdale,Morgan Hoffmann,302.68,50
3,Waste Management Phoenix Open,TPC Scottsdale,Nick Taylor,299.86,39.29
3,Waste Management Phoenix Open,TPC Scottsdale,Ollie Schniederjans,301.11,41.07
3,Waste Management Phoenix Open,TPC Scottsdale,Padraig Harrington,295.71,39.29
3,Waste Management Phoenix Open,TPC Scottsdale,Patrick Reed,303.55,44.64
3,Waste Management Phoenix Open,TPC Scottsdale,Patrick Rodgers,315.11,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Patton Kizzire,303.66,48.21
3,Waste Management Phoenix Open,TPC Scottsdale,Phil Mickelson,304.09,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Retief Goosen,302.54,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Rickie Fowler,304.77,58.93
3,Waste Management Phoenix Open,TPC Scottsdale,Ricky Barnes,286.39,28.57
3,Waste Management Phoenix Open,TPC Scottsdale,Robert Garrigus,307.55,48.21
3,Waste Management Phoenix Open,TPC Scottsdale,Robert Streb,302.04,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Roberto Castro,291.18,71.43
3,Waste Management Phoenix Open,TPC Scottsdale,Rod Pampling,301.11,50
3,Waste Management Phoenix Open,TPC Scottsdale,Russell Henley,308.39,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,Russell Knox,301.54,67.86
3,Waste Management Phoenix Open,TPC Scottsdale,Ryan Moore,289.48,62.5
3,Waste Management Phoenix Open,TPC Scottsdale,Ryan Palmer,315.5,50
3,Waste Management Phoenix Open,TPC Scottsdale,Ryo Ishikawa,298.61,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Scott Brown,298.05,50
3,Waste Management Phoenix Open,TPC Scottsdale,Scott Piercy,298.2,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Sean O'Hair,308.79,48.21
3,Waste Management Phoenix Open,TPC Scottsdale,Seung-Yul Noh,301.46,39.29
3,Waste Management Phoenix Open,TPC Scottsdale,Shane Lowry,312.2,64.29
3,Waste Management Phoenix Open,TPC Scottsdale,Shawn Stefani,298.25,50
3,Waste Management Phoenix Open,TPC Scottsdale,Si Woo Kim,287,32.14
3,Waste Management Phoenix Open,TPC Scottsdale,Smylie Kaufman,315.29,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Spencer Levin,288.43,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Steve Marino,302.14,39.29
3,Waste Management Phoenix Open,TPC Scottsdale,Steve Stricker,291.32,62.5
3,Waste Management Phoenix Open,TPC Scottsdale,Steven Bowditch,293.21,42.86
3,Waste Management Phoenix Open,TPC Scottsdale,Sung Kang,317.38,51.79
3,Waste Management Phoenix Open,TPC Scottsdale,Tony Finau,314.61,53.57
3,Waste Management Phoenix Open,TPC Scottsdale,Troy Merritt,298.3,42.86
3,Waste Management Phoenix Open,TPC Scottsdale,Tyrone Van Aswegen,302.71,58.93
3,Waste Management Phoenix Open,TPC Scottsdale,Vaughn Taylor,295.8,62.5
3,Waste Management Phoenix Open,TPC Scottsdale,Webb Simpson,287.66,60.71
3,Waste Management Phoenix Open,TPC Scottsdale,Wesley Bryan,292.04,55.36
3,Waste Management Phoenix Open,TPC Scottsdale,William McGirt,296.82,57.14
3,Waste Management Phoenix Open,TPC Scottsdale,Willy Wilcox,305.86,28.57
3,Waste Management Phoenix Open,TPC Scottsdale,Zac Blair,288.64,46.43
3,Waste Management Phoenix Open,TPC Scottsdale,Zach Johnson,292.59,58.93
480,Wells Fargo Championship,Eagle Point Golf Club,Adam Scott,291.16,50
480,Wells Fargo Championship,Eagle Point Golf Club,Alex Cejka,280.57,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Alex Noren,285.54,66.07
480,Wells Fargo Championship,Eagle Point Golf Club,Andres Gonzales,281.04,39.29
480,Wells Fargo Championship,Eagle Point Golf Club,Andrew Johnston,291.25,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Ángel Cabrera,285.29,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Ben Martin,282.25,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Bill Haas,284.93,46.43
480,Wells Fargo Championship,Eagle Point Golf Club,Billy Hurley III,277.34,50
480,Wells Fargo Championship,Eagle Point Golf Club,Blake Kennedy,286.07,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,Bob Estes,272.29,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Bobby Wyatt,286.36,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Boo Weekley,282.75,82.14
480,Wells Fargo Championship,Eagle Point Golf Club,Brad Fritsch,278.88,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Brandon Hagy,301.32,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,Brendon de Jonge,273.68,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Brendon Todd,273.25,50
480,Wells Fargo Championship,Eagle Point Golf Club,Brett Drewitt,280.88,58.93
480,Wells Fargo Championship,Eagle Point Golf Club,Brett Stegmaier,282.11,67.86
480,Wells Fargo Championship,Eagle Point Golf Club,Brian Campbell,289,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Brian Gay,271.09,69.64
480,Wells Fargo Championship,Eagle Point Golf Club,Brian Harman,284.07,71.43
480,Wells Fargo Championship,Eagle Point Golf Club,Bryce Molder,271.55,60.71
480,Wells Fargo Championship,Eagle Point Golf Club,Bryson DeChambeau,296.14,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,Byeong Hun An,286.41,60.71
480,Wells Fargo Championship,Eagle Point Golf Club,C.T. Pan,283.14,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Cameron Percy,286.07,75
480,Wells Fargo Championship,Eagle Point Golf Club,Cameron Tringale,280.25,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Camilo Villegas,281.61,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Carl Pettersson,266.82,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Carter Jenkins,307.46,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,Chad Campbell,280.14,71.43
480,Wells Fargo Championship,Eagle Point Golf Club,Chad Collins,277.96,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Charlie Beljan,297.07,67.86
480,Wells Fargo Championship,Eagle Point Golf Club,Chase Koepka,273.29,82.14
480,Wells Fargo Championship,Eagle Point Golf Club,Chesson Hadley,289.57,50
480,Wells Fargo Championship,Eagle Point Golf Club,Chez Reavie,276,82.14
480,Wells Fargo Championship,Eagle Point Golf Club,Chris Kirk,275.02,67.86
480,Wells Fargo Championship,Eagle Point Golf Club,Chris Stroud,279.79,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Curtis Luck,288.23,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,D.A. Points,273.34,71.43
480,Wells Fargo Championship,Eagle Point Golf Club,Daniel Berger,289.96,69.64
480,Wells Fargo Championship,Eagle Point Golf Club,David Hearn,273.04,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,David Lingmerth,286.66,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Davis Love III,280.96,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Derek Ernst,290.46,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Derek Fathauer,277.93,50
480,Wells Fargo Championship,Eagle Point Golf Club,Dominic Bozzelli,293.5,67.86
480,Wells Fargo Championship,Eagle Point Golf Club,Dustin Johnson,307.32,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Emiliano Grillo,284.36,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Ernie Els,274.43,35.71
480,Wells Fargo Championship,Eagle Point Golf Club,Fabián Gómez,279.6,66.67
480,Wells Fargo Championship,Eagle Point Golf Club,Francesco Molinari,285.91,69.64
480,Wells Fargo Championship,Eagle Point Golf Club,Geoff Ogilvy,279.68,60.71
480,Wells Fargo Championship,Eagle Point Golf Club,Gonzalo Fdez-Castaño,281.77,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,Graeme McDowell,269.16,78.57
480,Wells Fargo Championship,Eagle Point Golf Club,Grayson Murray,305.07,48.21
480,Wells Fargo Championship,Eagle Point Golf Club,Greg Chalmers,274.57,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Greg Owen,287.43,54.76
480,Wells Fargo Championship,Eagle Point Golf Club,Harold Varner III,291.14,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Harris English,294.61,39.29
480,Wells Fargo Championship,Eagle Point Golf Club,Hudson Swafford,292.8,50
480,Wells Fargo Championship,Eagle Point Golf Club,Hunter Mahan,282.93,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,J.B. Holmes,301.18,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,J.J. Henry,286.84,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,J.T. Poston,289.41,48.21
480,Wells Fargo Championship,Eagle Point Golf Club,James Hahn,285.46,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,Jason Bohn,265.62,54.76
480,Wells Fargo Championship,Eagle Point Golf Club,Jason Kokrak,294.16,46.43
480,Wells Fargo Championship,Eagle Point Golf Club,Jim Furyk,271.61,75
480,Wells Fargo Championship,Eagle Point Golf Club,Joel Dahmen,280.39,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,John Peterson,281.64,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Johnson Wagner,279.14,78.57
480,Wells Fargo Championship,Eagle Point Golf Club,Jon Rahm,304.95,66.07
480,Wells Fargo Championship,Eagle Point Golf Club,Jonathan Randolph,276.96,69.64
480,Wells Fargo Championship,Eagle Point Golf Club,Julián Etulain,288.43,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Justin Lower,275.14,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Ken Duke,263.25,80.36
480,Wells Fargo Championship,Eagle Point Golf Club,Kevin Kisner,283.07,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Kevin Na,273.57,67.86
480,Wells Fargo Championship,Eagle Point Golf Club,Kevin Streelman,285.25,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Kevin Tway,299.43,58.93
480,Wells Fargo Championship,Eagle Point Golf Club,Kyle Reifers,276.57,69.64
480,Wells Fargo Championship,Eagle Point Golf Club,Lucas Glover,290.46,66.07
480,Wells Fargo Championship,Eagle Point Golf Club,Luke List,303.32,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Mackenzie Hughes,279.7,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Mark Anderson,285.23,58.93
480,Wells Fargo Championship,Eagle Point Golf Club,Mark Hubbard,272.79,50
480,Wells Fargo Championship,Eagle Point Golf Club,Mark Wilson,265.79,71.43
480,Wells Fargo Championship,Eagle Point Golf Club,Martin Flores,282.76,50
480,Wells Fargo Championship,Eagle Point Golf Club,Martin Laird,284.98,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Matt Jones,289.91,48.21
480,Wells Fargo Championship,Eagle Point Golf Club,Max Homa,282.25,46.43
480,Wells Fargo Championship,Eagle Point Golf Club,Michael Thompson,274.61,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Miguel Angel Carballo,280.77,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Morgan Hoffmann,289.93,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Nicholas Lindheim,272.75,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Nick Taylor,284.55,66.07
480,Wells Fargo Championship,Eagle Point Golf Club,Nick Watney,293.91,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Pat Perez,278.66,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Patrick Reed,285.2,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,Patrick Rodgers,297.46,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,Patton Kizzire,281.57,50
480,Wells Fargo Championship,Eagle Point Golf Club,Paul Casey,287.66,67.86
480,Wells Fargo Championship,Eagle Point Golf Club,Peter Malnati,275,50
480,Wells Fargo Championship,Eagle Point Golf Club,Phil Mickelson,287.64,44.64
480,Wells Fargo Championship,Eagle Point Golf Club,Rafa Cabrera Bello,282.05,69.64
480,Wells Fargo Championship,Eagle Point Golf Club,Retief Goosen,286.68,44.64
480,Wells Fargo Championship,Eagle Point Golf Club,Richy Werenski,281.32,71.43
480,Wells Fargo Championship,Eagle Point Golf Club,Rick Lamb,284.61,71.43
480,Wells Fargo Championship,Eagle Point Golf Club,Ricky Barnes,278.2,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,Robby Shelton,283.84,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Robert Streb,291.7,73.21
480,Wells Fargo Championship,Eagle Point Golf Club,Roberto Castro,276.46,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Rory Sabbatini,281.57,92.86
480,Wells Fargo Championship,Eagle Point Golf Club,Ryan Armour,264.23,82.14
480,Wells Fargo Championship,Eagle Point Golf Club,Ryan Blaum,276.98,60.71
480,Wells Fargo Championship,Eagle Point Golf Club,Ryan Brehm,300.96,46.43
480,Wells Fargo Championship,Eagle Point Golf Club,Ryo Ishikawa,284.43,39.29
480,Wells Fargo Championship,Eagle Point Golf Club,Sam Saunders,278.18,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Savio Nazareth,287.36,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Scott Brown,275.68,82.14
480,Wells Fargo Championship,Eagle Point Golf Club,Scott Stallings,283.39,42.86
480,Wells Fargo Championship,Eagle Point Golf Club,Seamus Power,283.75,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,Sebastián Muñoz,287.36,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Seung-Yul Noh,295.5,39.29
480,Wells Fargo Championship,Eagle Point Golf Club,Shane Bertsch,263.89,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Shane Lowry,292.84,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Shawn Stefani,286.07,66.07
480,Wells Fargo Championship,Eagle Point Golf Club,Smylie Kaufman,295.2,60.71
480,Wells Fargo Championship,Eagle Point Golf Club,Søren Kjeldsen,270.25,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Spencer Levin,271.86,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Steve Wheatcroft,276.5,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Steven Alker,269.1,66.67
480,Wells Fargo Championship,Eagle Point Golf Club,Steven Bowditch,291.07,60.71
480,Wells Fargo Championship,Eagle Point Golf Club,Stewart Cink,288.79,25
480,Wells Fargo Championship,Eagle Point Golf Club,Stuart Appleby,264.82,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Tag Ridings,292.91,60.71
480,Wells Fargo Championship,Eagle Point Golf Club,Tim Wilkinson,270.54,78.57
480,Wells Fargo Championship,Eagle Point Golf Club,Tom Hoge,278.21,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Trey Mullinax,299.82,53.57
480,Wells Fargo Championship,Eagle Point Golf Club,Troy Merritt,282.75,46.43
480,Wells Fargo Championship,Eagle Point Golf Club,Tyler Aldridge,273.2,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,Tyrone Van Aswegen,281.05,55.36
480,Wells Fargo Championship,Eagle Point Golf Club,Vaughn Taylor,276.98,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,Vijay Singh,280.07,57.14
480,Wells Fargo Championship,Eagle Point Golf Club,Webb Simpson,284.04,67.86
480,Wells Fargo Championship,Eagle Point Golf Club,Wesley Bryan,266.25,46.43
480,Wells Fargo Championship,Eagle Point Golf Club,Whee Kim,272.21,46.43
480,Wells Fargo Championship,Eagle Point Golf Club,Will MacKenzie,277.43,64.29
480,Wells Fargo Championship,Eagle Point Golf Club,William McGirt,277.04,82.14
480,Wells Fargo Championship,Eagle Point Golf Club,Willy Wilcox,285.5,50
480,Wells Fargo Championship,Eagle Point Golf Club,Xander Schauffele,297.5,66.07
480,Wells Fargo Championship,Eagle Point Golf Club,Zac Blair,266.7,62.5
480,Wells Fargo Championship,Eagle Point Golf Club,Zach Johnson,278.25,75
480,Wells Fargo Championship,Eagle Point Golf Club,Zack Sucher,280.11,71.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Adam Hadwin,302.11,60.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Adam Scott,311.34,44.64
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Alex Noren,297.07,44.64
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Andres Romero,293.88,41.07
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Andy Sullivan,301.3,51.79
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Bernd Wiesberger,300.64,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Bill Haas,298.34,55.36
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Billy Horschel,301.09,37.5
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Branden Grace,304.16,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Brendan Steele,305.86,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Brian Harman,291.2,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Brooks Koepka,312.11,51.79
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Bryson DeChambeau,301.5,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Bubba Watson,308.32,41.07
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Charl Schwartzel,306.95,35.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Charley Hoffman,308.13,37.5
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Chris Wood,285.07,46.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Daniel Berger,297.29,44.64
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Danny Willett,267.86,32.14
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Dustin Johnson,317.93,39.29
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Emiliano Grillo,291.36,51.79
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Fabrizio Zanotti,291.09,57.14
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Francesco Molinari,302.25,55.36
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Gary Woodland,305.02,57.14
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Harold Varner III,300.52,41.07
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Henrik Stenson,292.29,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Hideki Matsuyama,305.21,51.79
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Hideto Tanihara,280.77,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Hudson Swafford,300.89,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),J.B. Holmes,313.13,33.93
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Jason Day,319.23,41.07
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Jason Dufner,299.59,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Jeunghun Wang,298.39,46.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Jhonattan Vegas,306.96,39.29
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Jimmy Walker,297.89,46.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Jon Rahm,315.36,58.93
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Jordan Spieth,303.93,60.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Justin Rose,305.3,46.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Justin Thomas,309.91,44.64
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Kevin Chappell,306.3,46.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Kevin Kisner,293.04,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Kyle Stanley,300.02,57.14
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Lee Westwood,290.55,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Louis Oosthuizen,296.25,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Mackenzie Hughes,306.66,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Marc Leishman,298.93,46.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Matt Kuchar,288.79,62.5
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Matthew Fitzpatrick,290.96,42.86
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Pat Perez,290.63,50
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Patrick Reed,302.23,35.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Paul Casey,300.2,50
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Paul Lawrie,294.89,41.07
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Phil Mickelson,298.05,42.86
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Rafa Cabrera Bello,292.04,48.21
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Renato Paratore,305.23,41.07
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Rickie Fowler,300.07,55.36
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Rod Pampling,288.14,58.93
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Rory McIlroy,328.64,55.36
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Ross Fisher,303.36,44.64
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Russell Henley,296.36,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Russell Knox,294.34,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Ryan Moore,287.93,64.29
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Sam Brazel,287.82,35.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Satoshi Kodaira,288.48,58.93
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Scott Hend,303.43,39.29
